aDate;aDateEpochUnix;bTweetText;bTweetTextLang;cFromWhom;cToWhom;dataTweetId;dataPermalinkPath;dataUserId;dataName;dataScreenName;eProfileTweetActionReply;eProfileTweetActionRetweet;eProfileTweetActionFavorite;fSearchedWithThisKeyword
12 Sep 2015;1442074030;Journée sans voiture à Paris : dimanche 27 septembreLa qualité de l'air améliorée ? #Paris #voiture #pollution;fr;ParisMonde ;@parismonde;642731185291034624;https://twitter.com/parismonde/status/642731185291034624;76420607;ParisMonde;parismonde;;;;pollution OR pollutions
12 Sep 2015;1442073851;@francksydney ça nettoie la pollution;fr;Regular Unleaded ;@sansplomb99;642730432195338240;https://twitter.com/sansplomb99/status/642730432195338240;1868795383;Regular Unleaded;sansplomb99;1;;;pollution OR pollutions
12 Sep 2015;1442073012;La pollution de l'air à #Bordeaux http://buff.ly/1M44fC4  Bulletins de l'air en direct via @PlumeABordeaux Air Report;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642726915200143360;https://twitter.com/PlumeAMarseille/status/642726915200143360;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
12 Sep 2015;1442072280;Sinon nous pendant les pauses à midi on se ballade à By Pass pour manger x) ça fait du bien de prendre l'air aussi, sortir de la pollution;fr;miya mor ;@gskaar_;642723845024153600;https://twitter.com/gskaar_/status/642723845024153600;3398028089;miya mor;gskaar_;;;;pollution OR pollutions
12 Sep 2015;1442071504;#Tunisie : une usine prise en flagrant délit de pollution du lac Ichkeul http://dlvr.it/C7YzNj  #JDNT #Actualité;fr;JDN Tunisien ;@JDNTunisien;642720589375901696;https://twitter.com/JDNTunisien/status/642720589375901696;185466934;JDN Tunisien;JDNTunisien;;;;pollution OR pollutions
12 Sep 2015;1442071333;La #Belgique ne fait pas assez contre la pollution de l’air à #Bruxelles http://www.lesoir.be/913060/article/demain-terre/environnement/2015-06-19/belgique-ne-fait-pas-assez-contre-pollution-l-air … #survolbxl @celinefremault @jgalant74;fr;Armin Wisdorff #FBPE ;@aaw1;642719873353818113;https://twitter.com/aaw1/status/642719873353818113;20378608;Armin Wisdorff #FBPE;aaw1;;5;;pollution OR pollutions
12 Sep 2015;1442070910;Pollution forte (53) à 14h. Elevé pour #Marseille. Activités physiques à éviter si sensible http://buff.ly/1M41NLQ  #airpollution;fr;[ 🤖] Plume Marseille ;@PlumeAMarseille;642718096726335488;https://twitter.com/PlumeAMarseille/status/642718096726335488;3067512083;[🤖] Plume Marseille;PlumeAMarseille;;;;pollution OR pollutions
12 Sep 2015;1442070834;Pollution du Fium’Orbu : nouvelles analyses et enquête en cours http://www.revuedepressecorse.org/1391141/pollution-du-fiumorbu-nouvelles-analyses-et-enquete-en-cours/2015/ …;fr; ❌Corse InFo Officiel  ⛔️ ;@corseinfo1;642717781209714689;https://twitter.com/corseinfo1/status/642717781209714689;1062979200;❌ Corse InFo Officiel ⛔️;corseinfo1;;;;pollution OR pollutions
12 Sep 2015;1442070554;Victimes de braconnage ou de pollution, les tortues sont les témoins de l’état de nos océans http://fb.me/7uNJOquVt ;fr;infosreg ;@infosreg;642716605286379520;https://twitter.com/infosreg/status/642716605286379520;1239366186;infosreg;infosreg;;;;pollution OR pollutions
12 Sep 2015;1442070204;Pollution du #FiumOrbu : nouvelles analyses et enquête en courshttp://corsem.co/1F4lbZs ;fr;Corse-Matin  📰Verified account ;@Corse_Matin;642715138311745537;https://twitter.com/Corse_Matin/status/642715138311745537;166566675;Corse-Matin 📰;Corse_Matin;;1;;pollution OR pollutions
